0.893,0.343,0.82,0.739,0.772,0.281,2.553,2.079,0.069,385.19,561.46,175.76,177.83,-0.56,125.13
0.968,0.27,0.813,0.681,0.717,0.279,2.587,2.155,0.093,384.68,563.58,176.01,177.83,-0.56,125.13
0.986,0.255,0.811,0.609,0.654,0.241,2.609,2.219,0.131,383.47,567.26,176.52,177.83,-0.56,125.13
1.004,0.229,0.797,0.521,0.627,0.201,2.59,2.285,0.198,381.95,570.83,177.06,177.82,-0.56,125.12
1.01,0.215,0.795,0.427,0.576,0.207,2.577,2.329,0.282,379.99,574.12,177.54,177.83,-0.56,125.13
0.998,0.212,0.774,0.341,0.539,0.164,2.537,2.328,0.339,377.78,577.22,178.05,177.82,-0.56,125.12
0.969,0.206,0.763,0.286,0.498,0.151,2.465,2.322,0.428,375.24,580.02,178.53,177.82,-0.56,125.13
0.916,0.26,0.727,0.17,0.459,0.108,2.371,2.314,0.494,372.47,582.51,179.09,177.82,-0.55,125.13
0.823,0.305,0.702,0.105,0.439,0.09,2.302,2.271,0.56,369.22,584.76,179.55,177.82,-0.56,125.13
0.779,0.288,0.696,0.059,0.403,0.077,2.192,2.266,0.643,365.95,586.51,180.04,177.84,-0.55,125.14
0.708,0.326,0.682,0.025,0.397,0.057,2.111,2.224,0.696,362.78,587.98,180.49,177.82,-0.56,125.13
0.626,0.36,0.646,0.086,0.378,0.031,2.026,2.185,0.77,359.33,589.08,181.04,177.81,-0.56,125.14
0.536,0.379,0.635,0.1,0.354,0.015,1.947,2.126,0.824,355.77,589.8,181.52,177.82,-0.56,125.13
0.441,0.401,0.612,0.137,0.352,0.036,1.859,2.088,0.873,352.4,590.11,182.03,177.82,-0.55,125.13
0.377,0.435,0.58,0.15,0.347,0.045,1.765,2.013,0.947,348.97,590.16,182.47,177.81,-0.56,125.13
0.307,0.44,0.57,0.167,0.327,0.062,1.687,1.964,0.988,345.26,589.74,183.02,177.82,-0.56,125.13
